perfil_carga,global_active_power,global_reactive_power,voltage,global_intensity,Year,Month,Day,Hour,Minute
0.0,0.0,0.0,220.848678727189,0.0,2023,4,2,23,40
0.0,0.0,0.0,221.43100145136,0.0,2023,4,2,23,50
0.0,0.0,0.0,221.269083538742,0.0,2023,4,3,0,0
0.0,0.0,0.0,221.061268097448,0.0,2023,4,3,0,10
0.0,0.0,0.0,221.431780760378,0.0,2023,4,3,0,20
0.0,0.0,0.0,220.68470019325,0.0,2023,4,3,0,30
0.0,0.0,0.0,221.388984354639,0.0,2023,4,3,0,40
0.0,0.0,0.0,220.311675485158,0.0,2023,4,3,0,50
0.0,0.0,0.0,221.837919729221,0.0,2023,4,3,1,0
0.0,0.0,0.0,220.152636921399,0.0,2023,4,3,1,10
0.0,0.0,0.0,220.218573674844,0.0,2023,4,3,1,20
0.0,0.0,0.0,219.395986541146,0.0,2023,4,3,1,30
0.0,0.0,0.0,219.624085243684,0.0,2023,4,3,1,40
0.0,0.0,0.0,220.415731480047,0.0,2023,4,3,1,50
0.0,0.0,0.0,219.829301494475,0.0,2023,4,3,2,0
0.0,0.0,0.0,221.226280526257,0.0,2023,4,3,2,10
0.0,0.0,0.0,220.306218360737,0.0,2023,4,3,2,20
0.0,0.0,0.0,219.746390655299,0.0,2023,4,3,2,30
0.0,0.0,0.0,220.921301006161,0.0,2023,4,3,2,40
0.0,0.0,0.0,218.419314299212,0.0,2023,4,3,2,50
0.0,0.0,0.0,218.719611712863,0.0,2023,4,3,3,0
0.0,0.0,0.0,220.753465158119,0.0,2023,4,3,3,10
0.0,0.0,0.0,220.039872592595,0.0,2023,4,3,3,20
0.0,0.0,0.0,219.198272062585,0.0,2023,4,3,3,30
0.0,0.0,0.0,219.071649423861,0.0,2023,4,3,3,40
0.0,0.0,0.0,221.140859005158,0.0,2023,4,3,3,50
0.0,0.0,0.0,220.117614399439,0.0,2023,4,3,4,0
0.0,0.0,0.0,219.611136775003,0.0,2023,4,3,4,10
0.0,0.0,0.0,221.820969364188,0.0,2023,4,3,4,20
0.0,0.0,0.0,219.406468485753,0.0,2023,4,3,4,30
0.0,0.0,0.0,220.600494676622,0.0,2023,4,3,4,40
0.0,0.0,0.0,218.598625561109,0.0,2023,4,3,4,50
0.0,0.0,0.0,220.407444995375,0.0,2023,4,3,5,0
0.0,0.0,0.0,218.169943586317,0.0,2023,4,3,5,10
0.0,0.0,0.0,219.29644394995,0.0,2023,4,3,5,20
0.0,0.0,0.0,219.217678293545,0.0,2023,4,3,5,30
0.0,0.0,0.0,220.282132840083,0.0,2023,4,3,5,40
0.0,0.0,0.0,220.700112599103,0.0,2023,4,3,5,50
0.0,0.0,0.0,220.612445641183,0.0,2023,4,3,6,0
0.0,0.0,0.0,220.933966404732,0.0,2023,4,3,6,10
0.0,0.0,0.0,220.253190599313,0.0,2023,4,3,6,20
0.0,0.0,0.0,221.532196813305,0.0,2023,4,3,6,30
0.0,0.0,0.0,220.9159191511,0.0,2023,4,3,6,40
0.0,0.0,0.0,219.433851639124,0.0,2023,4,3,6,50
7227.12202059505,7.26449612122332,0.887274984943636,219.154454395722,38.1138128185632,2023,4,3,7,0
0.0,0.0,0.0,220.462359205327,0.0,2023,4,3,7,10
1022.99435296608,1.00234262097511,0.0983294711782184,220.270796637855,4.56659198934404,2023,4,3,7,20
16351.0415181665,17.2920303397226,1.81615733071953,219.314688954448,80.2084696292087,2023,4,3,7,30
3256.82239610183,3.2386511067595,0.313439120555337,220.537966688878,13.5620406430665,2023,4,3,7,40
23635.3568941834,23.7653531289571,2.70062490964979,218.807117601786,112.721521843775,2023,4,3,7,50
11491.6159035317,12.1041537240344,1.31668950214772,217.973103416065,55.1805543819551,2023,4,3,8,0
4008.89271003702,3.73029984552178,0.373726194097617,219.525024032776,16.9282040071373,2023,4,3,8,10
6152.11977279739,6.04879718396154,0.566123527405364,218.316197372859,29.329674734262,2023,4,3,8,20
2950.99388516304,3.05544991550598,0.300369870633997,222.233663724328,13.1654391631852,2023,4,3,8,30
21085.7109844134,23.8810783772904,2.07892386228247,219.173454814615,103.12900345564,2023,4,3,8,40
18142.7395925379,16.7497913392202,1.64622286301591,221.579012541384,77.7472081297095,2023,4,3,8,50
17077.9600694638,17.2985711365004,1.72648467569574,221.340171937469,80.1396979109245,2023,4,3,9,0
15166.8667600483,14.4687339434335,1.58886903782827,219.006560757947,71.9368718356097,2023,4,3,9,10
34791.1034265586,33.6731633963081,3.51049598482577,220.874849864287,161.053922605527,2023,4,3,9,20
15025.8852711399,13.0782521697828,1.43147686439176,218.436406115888,63.9549280075291,2023,4,3,9,30
2416.25259062889,2.15976545059259,0.272043968455375,220.120676816686,11.1325290452692,2023,4,3,9,40
18651.9638295676,19.0620502672751,1.71771951025232,218.750875455941,87.7387334343772,2023,4,3,9,50
15570.5765781143,13.4764376008612,1.46938744868781,220.432304292926,67.3652534949026,2023,4,3,10,0
1085.47420768977,1.09552831118611,0.112969883388363,219.953054464166,5.10674014981006,2023,4,3,10,10
1405.55010636927,1.409205484556,0.138316155236299,221.202516531867,6.54573491429325,2023,4,3,10,20
2206.5803931763,2.01792368200948,0.208601143636975,220.703138869146,9.11309868425819,2023,4,3,10,30
7392.8953418348,7.3252483862475,0.736431451042024,220.528601677974,34.3524907556278,2023,4,3,10,40
22111.4455670533,22.8832314445266,2.23104993053358,218.551879343636,104.585183020934,2023,4,3,10,50
23566.833073593,23.9763481761518,2.17540479483663,219.72080063963,103.466467359022,2023,4,3,11,0
0.0,0.0,0.0,219.516325768576,0.0,2023,4,3,11,10
21154.4341693568,19.320372691558,1.77299741032206,221.852869739537,88.0162445808144,2023,4,3,11,20
26159.3473291073,22.4498011716833,2.59474606737707,218.624838480848,114.412284170493,2023,4,3,11,30
3503.91099543,3.67419104996384,0.321663220650702,219.109047478639,15.7014528973972,2023,4,3,11,40
16537.7726019419,19.2371858268017,1.53606050919987,218.487518911586,78.6883320182334,2023,4,3,11,50
0.0,0.0,0.0,219.162924965106,0.0,2023,4,3,12,0
19818.8492767084,22.8236454154561,2.13983192091203,218.9374710723,95.4698181234238,2023,4,3,12,10
12776.8813868005,13.6256508271237,1.38107214429792,220.41072593041,58.0399857171439,2023,4,3,12,20
13660.5380825703,13.7258579865369,1.35129793976705,220.924086859239,62.6430218211616,2023,4,3,12,30
16221.3944068537,15.7244095944739,1.61994210913841,219.079025769426,70.2205396132472,2023,4,3,12,40
42348.2829187426,44.7758921407235,4.1780681956927,221.34325391168,196.958151854776,2023,4,3,12,50
6257.29780258729,6.22612949700679,0.604714630204919,219.261536197036,29.2475331656226,2023,4,3,13,0
21712.8847814613,20.6277753725166,2.12348761120918,221.357527573433,95.0225320172399,2023,4,3,13,10
2853.78363047091,3.06227189247625,0.276541105397275,219.360228362727,13.1712135932152,2023,4,3,13,20
46478.3694571374,49.4710680642365,4.70727642751311,221.155528293548,213.683175277515,2023,4,3,13,30
7552.02234223874,7.48405573303527,0.713128550456661,221.046010742452,34.106456169821,2023,4,3,13,40
13215.8890272542,15.1229619417036,1.37094243316243,218.934418156249,67.2915392733815,2023,4,3,13,50
11093.6352491761,10.4504527017059,1.06245956376839,219.618324532584,48.4887449133575,2023,4,3,14,0
12724.1515863934,12.5100192908547,1.28867520578039,218.238559418052,56.8090353358746,2023,4,3,14,10
33921.2248069045,32.8771624007796,3.52006676279058,220.311676049606,147.015395342735,2023,4,3,14,20
12720.5215452894,12.9466099631332,1.46078118973669,220.150656516726,60.6212992009136,2023,4,3,14,30
8569.72260882323,9.55514251993389,0.90782617112434,220.873618923534,39.7766356784783,2023,4,3,14,40
20129.3549333498,18.7497696238205,1.88170395424978,219.986808873804,83.7121933262416,2023,4,3,14,50
0.0,0.0,0.0,220.017465617425,0.0,2023,4,3,15,0
0.0,0.0,0.0,218.789502028321,0.0,2023,4,3,15,10
0.0,0.0,0.0,220.999798265972,0.0,2023,4,3,15,20
0.0,0.0,0.0,220.226159736735,0.0,2023,4,3,15,30
0.0,0.0,0.0,220.249052194379,0.0,2023,4,3,15,40
0.0,0.0,0.0,221.412946811169,0.0,2023,4,3,15,50
0.0,0.0,0.0,222.3968266622,0.0,2023,4,3,16,0
0.0,0.0,0.0,221.584206013773,0.0,2023,4,3,16,10
0.0,0.0,0.0,220.059600214208,0.0,2023,4,3,16,20
0.0,0.0,0.0,218.952623343946,0.0,2023,4,3,16,30
0.0,0.0,0.0,221.141737418961,0.0,2023,4,3,16,40
0.0,0.0,0.0,220.989036717429,0.0,2023,4,3,16,50
0.0,0.0,0.0,219.898077986884,0.0,2023,4,3,17,0
0.0,0.0,0.0,220.047823609886,0.0,2023,4,3,17,10
0.0,0.0,0.0,218.288118503605,0.0,2023,4,3,17,20
0.0,0.0,0.0,220.371828928098,0.0,2023,4,3,17,30
0.0,0.0,0.0,220.623209791114,0.0,2023,4,3,17,40
0.0,0.0,0.0,222.078065251284,0.0,2023,4,3,17,50
0.0,0.0,0.0,220.019780964711,0.0,2023,4,3,18,0
0.0,0.0,0.0,218.736558084528,0.0,2023,4,3,18,10
0.0,0.0,0.0,219.287576184718,0.0,2023,4,3,18,20
0.0,0.0,0.0,220.541842014162,0.0,2023,4,3,18,30
0.0,0.0,0.0,221.903455825044,0.0,2023,4,3,18,40
0.0,0.0,0.0,220.079262312004,0.0,2023,4,3,18,50
0.0,0.0,0.0,220.226878195602,0.0,2023,4,3,19,0
0.0,0.0,0.0,219.390530238471,0.0,2023,4,3,19,10
0.0,0.0,0.0,219.47719662094,0.0,2023,4,3,19,20
0.0,0.0,0.0,221.400465517129,0.0,2023,4,3,19,30
0.0,0.0,0.0,220.011494185906,0.0,2023,4,3,19,40
0.0,0.0,0.0,220.457016685508,0.0,2023,4,3,19,50
0.0,0.0,0.0,219.463091460671,0.0,2023,4,3,20,0
0.0,0.0,0.0,220.215636777465,0.0,2023,4,3,20,10
0.0,0.0,0.0,218.861793511917,0.0,2023,4,3,20,20
0.0,0.0,0.0,221.594609985606,0.0,2023,4,3,20,30
0.0,0.0,0.0,220.196062112308,0.0,2023,4,3,20,40
0.0,0.0,0.0,220.862179199678,0.0,2023,4,3,20,50
0.0,0.0,0.0,220.69869623295,0.0,2023,4,3,21,0
0.0,0.0,0.0,220.944344143052,0.0,2023,4,3,21,10
0.0,0.0,0.0,221.355153417855,0.0,2023,4,3,21,20
0.0,0.0,0.0,218.667548181223,0.0,2023,4,3,21,30
0.0,0.0,0.0,219.634421735717,0.0,2023,4,3,21,40
0.0,0.0,0.0,219.959492432234,0.0,2023,4,3,21,50
0.0,0.0,0.0,220.356791668312,0.0,2023,4,3,22,0
0.0,0.0,0.0,219.985722819481,0.0,2023,4,3,22,10
0.0,0.0,0.0,220.611342405324,0.0,2023,4,3,22,20
0.0,0.0,0.0,218.309273863226,0.0,2023,4,3,22,30
0.0,0.0,0.0,219.482939386666,0.0,2023,4,3,22,40
0.0,0.0,0.0,218.540456084128,0.0,2023,4,3,22,50
0.0,0.0,0.0,221.517686901167,0.0,2023,4,3,23,0
0.0,0.0,0.0,220.148573443857,0.0,2023,4,3,23,10
0.0,0.0,0.0,220.32163837364,0.0,2023,4,3,23,20
0.0,0.0,0.0,220.498228793252,0.0,2023,4,3,23,30
0.0,0.0,0.0,220.202034062053,0.0,2023,4,3,23,40
0.0,0.0,0.0,221.377948638032,0.0,2023,4,3,23,50
0.0,0.0,0.0,220.705356447714,0.0,2023,4,4,0,0
0.0,0.0,0.0,218.775161630311,0.0,2023,4,4,0,10
0.0,0.0,0.0,219.996550273078,0.0,2023,4,4,0,20
0.0,0.0,0.0,218.44567254198,0.0,2023,4,4,0,30
0.0,0.0,0.0,220.388328454915,0.0,2023,4,4,0,40
0.0,0.0,0.0,220.97383267416,0.0,2023,4,4,0,50
0.0,0.0,0.0,220.612513831556,0.0,2023,4,4,1,0
0.0,0.0,0.0,220.158580079095,0.0,2023,4,4,1,10
0.0,0.0,0.0,219.938282453908,0.0,2023,4,4,1,20
0.0,0.0,0.0,219.984595617141,0.0,2023,4,4,1,30
0.0,0.0,0.0,220.446304376542,0.0,2023,4,4,1,40
0.0,0.0,0.0,221.361234163098,0.0,2023,4,4,1,50
0.0,0.0,0.0,219.684092705367,0.0,2023,4,4,2,0
0.0,0.0,0.0,219.274866463391,0.0,2023,4,4,2,10
0.0,0.0,0.0,219.869482959752,0.0,2023,4,4,2,20
0.0,0.0,0.0,220.313217188089,0.0,2023,4,4,2,30
0.0,0.0,0.0,219.355104251463,0.0,2023,4,4,2,40
0.0,0.0,0.0,220.126150314253,0.0,2023,4,4,2,50
0.0,0.0,0.0,219.461702545473,0.0,2023,4,4,3,0
0.0,0.0,0.0,218.676871907487,0.0,2023,4,4,3,10
0.0,0.0,0.0,220.007218429639,0.0,2023,4,4,3,20
0.0,0.0,0.0,218.879375619595,0.0,2023,4,4,3,30
0.0,0.0,0.0,220.895994528588,0.0,2023,4,4,3,40
0.0,0.0,0.0,219.127740636601,0.0,2023,4,4,3,50
0.0,0.0,0.0,220.799334910432,0.0,2023,4,4,4,0
0.0,0.0,0.0,219.761261329856,0.0,2023,4,4,4,10
0.0,0.0,0.0,220.149137137146,0.0,2023,4,4,4,20
0.0,0.0,0.0,219.237298877335,0.0,2023,4,4,4,30
0.0,0.0,0.0,219.802805129768,0.0,2023,4,4,4,40
0.0,0.0,0.0,220.206579596356,0.0,2023,4,4,4,50
0.0,0.0,0.0,219.422209917621,0.0,2023,4,4,5,0
0.0,0.0,0.0,219.144017460425,0.0,2023,4,4,5,10
0.0,0.0,0.0,218.768588064152,0.0,2023,4,4,5,20
0.0,0.0,0.0,220.212321605484,0.0,2023,4,4,5,30
0.0,0.0,0.0,218.299709623979,0.0,2023,4,4,5,40
0.0,0.0,0.0,219.249539990493,0.0,2023,4,4,5,50
0.0,0.0,0.0,219.715346731667,0.0,2023,4,4,6,0
0.0,0.0,0.0,220.720922241647,0.0,2023,4,4,6,10
0.0,0.0,0.0,217.552879402208,0.0,2023,4,4,6,20
0.0,0.0,0.0,220.5995545409,0.0,2023,4,4,6,30
0.0,0.0,0.0,219.906556932025,0.0,2023,4,4,6,40
0.0,0.0,0.0,219.082587264515,0.0,2023,4,4,6,50
11053.0609652221,10.6207436081404,1.02020634541473,220.819750850122,46.7456826019989,2023,4,4,7,0
11081.2224254852,11.8769021135823,1.13486774836325,218.234856256428,52.919295496516,2023,4,4,7,10
18452.0838442972,16.5820527211562,1.73224457374454,220.366204922929,80.2492817690672,2023,4,4,7,20
17118.1456506383,17.2559295587123,1.62103414707468,220.964294141022,76.1834256688454,2023,4,4,7,30
36684.5749468586,36.2209931475728,3.22594951637969,219.928875709497,167.070744020469,2023,4,4,7,40
0.0,0.0,0.0,221.518568922967,0.0,2023,4,4,7,50
8439.94845434751,8.69097562459364,0.745454216154808,219.742019301347,36.6124307931844,2023,4,4,8,0
29962.1350592193,30.4982947385369,2.86326559105645,220.377674036277,135.504374055108,2023,4,4,8,10
13198.8416099691,14.4392842504807,1.40036707061174,217.353635349591,59.5251505398208,2023,4,4,8,20
22523.2442699014,21.2180124500019,2.39861802122198,218.87395934942,99.1269434563062,2023,4,4,8,30
2238.97696406572,2.32061993697237,0.219827116541631,220.53496381889,9.87269321368743,2023,4,4,8,40
4337.786012636,4.76470123065158,0.439996701173584,219.678769907555,21.0784409867632,2023,4,4,8,50
1763.75607479336,2.02340313146369,0.208101879007805,220.916418636085,8.94288188788666,2023,4,4,9,0
3054.93826069681,3.23433890935359,0.322115805631323,217.85236936339,14.1769528196772,2023,4,4,9,10
2908.31595931817,2.89441607794638,0.273795201480843,220.135318543359,13.4482658598001,2023,4,4,9,20
3035.61223703423,3.2252165801824,0.356733375824873,220.848564736917,14.9513568860538,2023,4,4,9,30
19116.6127405812,21.2399319996028,2.14429648897974,220.222449322904,94.0348076675209,2023,4,4,9,40
32753.1867809258,30.22605067314,2.97725196043893,219.730972442607,131.96948409796,2023,4,4,9,50
18992.7673483897,21.984608426769,1.96695250009927,220.570774661995,90.4120992116328,2023,4,4,10,0
4531.01599426944,3.85394400036264,0.42649316911588,220.637712499279,18.8040086327975,2023,4,4,10,10
3751.34184144775,3.30963443138742,0.370311870083625,220.177883308215,16.1860354176799,2023,4,4,10,20
0.0,0.0,0.0,219.495640747285,0.0,2023,4,4,10,30
8078.72425633357,8.28482216081355,0.866684884972255,219.874016120141,38.3247119843643,2023,4,4,10,40
48789.2877897949,45.6034670262711,4.34649910844504,220.776946567642,211.351530455945,2023,4,4,10,50
13059.0064288411,13.0403929887936,1.251420096145,219.523207547855,57.3489661397136,2023,4,4,11,0
8338.40047521504,8.95682903716032,0.817012015282559,221.827631002788,38.5865213950642,2023,4,4,11,10
15493.2796592661,16.4715997465171,1.5403851955261,219.503115256269,71.1688938536122,2023,4,4,11,20
19831.9330816392,20.302923632306,2.14700861423163,219.466225855971,92.7143756800528,2023,4,4,11,30
18414.4100743013,17.459728423121,1.9088263295182,218.475900236102,84.8817567272111,2023,4,4,11,40
9788.58001422545,9.92207736877885,0.940837440748546,219.683345117142,44.3508969112388,2023,4,4,11,50
13503.7549888095,12.9936307556872,1.2823248033487,219.55020424001,59.8776705028138,2023,4,4,12,0
1431.76569567606,1.30806629967539,0.146218551330465,221.582339494992,6.29943412744348,2023,4,4,12,10
29823.5255613035,30.5032470638617,2.93162310726226,220.076138401273,135.74246519205,2023,4,4,12,20
1299.6441089118,1.36435509411149,0.130944820382442,221.015188000578,6.14720703901141,2023,4,4,12,30
15979.0856832531,18.2321102526548,1.66359393822815,219.62250145833,76.8062533939348,2023,4,4,12,40
0.0,0.0,0.0,219.529700079446,0.0,2023,4,4,12,50
29128.3516047241,32.6204905623099,3.24961698841472,219.923010367618,143.348151923252,2023,4,4,13,0
16098.1348903936,15.4346220305254,1.61747953294243,219.645697009658,70.1102089673789,2023,4,4,13,10
1764.6493402171,1.81482926686553,0.181408712591052,219.917621094816,8.14301466245225,2023,4,4,13,20
2073.70487004117,1.96550626243948,0.214813331531134,220.759301981404,9.25181571625988,2023,4,4,13,30
8713.75168277684,9.73772048496633,0.847242313058868,219.575995937158,39.4716023247513,2023,4,4,13,40
3439.18627679093,3.13017326703616,0.334510445954867,221.322282499238,14.8700739986126,2023,4,4,13,50
1542.23792558872,1.50774380463076,0.156540672039531,220.247162574997,6.68237444774828,2023,4,4,14,0
3148.0345972654,3.17327711372769,0.342001925476606,221.425409149158,14.2735581266088,2023,4,4,14,10
12890.9173980366,12.1940231034288,1.30884750807107,220.00641835655,58.7867783782516,2023,4,4,14,20
34340.413078974,30.6830522241309,3.22885977940294,219.592033208403,150.325458727317,2023,4,4,14,30
2152.97201994185,1.9708810147243,0.202300441386401,220.306426875442,9.50013709004268,2023,4,4,14,40
41858.1592717851,42.6887558914202,3.98100854173961,221.763006262478,184.492801222651,2023,4,4,14,50
0.0,0.0,0.0,220.7288638617,0.0,2023,4,4,15,0
0.0,0.0,0.0,219.567471322252,0.0,2023,4,4,15,10
0.0,0.0,0.0,219.281856728159,0.0,2023,4,4,15,20
0.0,0.0,0.0,221.748078948434,0.0,2023,4,4,15,30
0.0,0.0,0.0,219.006213245251,0.0,2023,4,4,15,40
0.0,0.0,0.0,220.479769342863,0.0,2023,4,4,15,50
0.0,0.0,0.0,220.135584009112,0.0,2023,4,4,16,0
0.0,0.0,0.0,219.647738215329,0.0,2023,4,4,16,10
0.0,0.0,0.0,220.582548435737,0.0,2023,4,4,16,20
0.0,0.0,0.0,221.513147285639,0.0,2023,4,4,16,30
0.0,0.0,0.0,220.708195816402,0.0,2023,4,4,16,40
0.0,0.0,0.0,218.154823361808,0.0,2023,4,4,16,50
0.0,0.0,0.0,220.664641604967,0.0,2023,4,4,17,0
0.0,0.0,0.0,218.115586379528,0.0,2023,4,4,17,10
0.0,0.0,0.0,220.481266232173,0.0,2023,4,4,17,20
0.0,0.0,0.0,219.994657183176,0.0,2023,4,4,17,30
0.0,0.0,0.0,219.326774707061,0.0,2023,4,4,17,40
0.0,0.0,0.0,218.882474598432,0.0,2023,4,4,17,50
0.0,0.0,0.0,220.072196882403,0.0,2023,4,4,18,0
0.0,0.0,0.0,219.344846346048,0.0,2023,4,4,18,10
0.0,0.0,0.0,218.774354617837,0.0,2023,4,4,18,20
0.0,0.0,0.0,218.402906002992,0.0,2023,4,4,18,30
0.0,0.0,0.0,220.307535736101,0.0,2023,4,4,18,40
0.0,0.0,0.0,221.246384570872,0.0,2023,4,4,18,50
0.0,0.0,0.0,221.392490714429,0.0,2023,4,4,19,0
0.0,0.0,0.0,220.903672354582,0.0,2023,4,4,19,10
0.0,0.0,0.0,219.788160295955,0.0,2023,4,4,19,20
0.0,0.0,0.0,219.770678680163,0.0,2023,4,4,19,30
0.0,0.0,0.0,219.09374869485,0.0,2023,4,4,19,40
0.0,0.0,0.0,219.274793330497,0.0,2023,4,4,19,50
0.0,0.0,0.0,219.134819451301,0.0,2023,4,4,20,0
0.0,0.0,0.0,221.36199504939,0.0,2023,4,4,20,10
0.0,0.0,0.0,218.924036285458,0.0,2023,4,4,20,20
0.0,0.0,0.0,220.417271600522,0.0,2023,4,4,20,30
0.0,0.0,0.0,219.503495226298,0.0,2023,4,4,20,40
0.0,0.0,0.0,221.047868193333,0.0,2023,4,4,20,50
0.0,0.0,0.0,221.542874781939,0.0,2023,4,4,21,0
0.0,0.0,0.0,217.291347360735,0.0,2023,4,4,21,10
0.0,0.0,0.0,221.013990579275,0.0,2023,4,4,21,20
0.0,0.0,0.0,220.753928768852,0.0,2023,4,4,21,30
0.0,0.0,0.0,221.092409311358,0.0,2023,4,4,21,40
0.0,0.0,0.0,219.882199532446,0.0,2023,4,4,21,50
0.0,0.0,0.0,221.614285376654,0.0,2023,4,4,22,0
0.0,0.0,0.0,218.068816150847,0.0,2023,4,4,22,10
0.0,0.0,0.0,219.479413894436,0.0,2023,4,4,22,20
0.0,0.0,0.0,221.795655348762,0.0,2023,4,4,22,30
0.0,0.0,0.0,218.815573010129,0.0,2023,4,4,22,40
0.0,0.0,0.0,218.002588739439,0.0,2023,4,4,22,50
0.0,0.0,0.0,222.887919344103,0.0,2023,4,4,23,0
0.0,0.0,0.0,220.064583101715,0.0,2023,4,4,23,10
0.0,0.0,0.0,219.192305142601,0.0,2023,4,4,23,20
0.0,0.0,0.0,218.172425285294,0.0,2023,4,4,23,30
0.0,0.0,0.0,220.556447574103,0.0,2023,4,4,23,40
0.0,0.0,0.0,218.823093671821,0.0,2023,4,4,23,50
0.0,0.0,0.0,217.528224666928,0.0,2023,4,5,0,0
0.0,0.0,0.0,219.789233807294,0.0,2023,4,5,0,10
0.0,0.0,0.0,219.523745004752,0.0,2023,4,5,0,20
0.0,0.0,0.0,218.936474517324,0.0,2023,4,5,0,30
0.0,0.0,0.0,219.905744287534,0.0,2023,4,5,0,40
0.0,0.0,0.0,219.678233660703,0.0,2023,4,5,0,50
0.0,0.0,0.0,219.714744033237,0.0,2023,4,5,1,0
0.0,0.0,0.0,220.069241802654,0.0,2023,4,5,1,10
0.0,0.0,0.0,220.271761544759,0.0,2023,4,5,1,20
0.0,0.0,0.0,221.143479126625,0.0,2023,4,5,1,30
0.0,0.0,0.0,219.422053950946,0.0,2023,4,5,1,40
0.0,0.0,0.0,218.248008571708,0.0,2023,4,5,1,50
0.0,0.0,0.0,217.894883463879,0.0,2023,4,5,2,0
0.0,0.0,0.0,218.880314677287,0.0,2023,4,5,2,10
0.0,0.0,0.0,220.780488419824,0.0,2023,4,5,2,20
0.0,0.0,0.0,219.53669953638,0.0,2023,4,5,2,30
0.0,0.0,0.0,220.460088625117,0.0,2023,4,5,2,40
0.0,0.0,0.0,220.275857876969,0.0,2023,4,5,2,50
0.0,0.0,0.0,217.997247245214,0.0,2023,4,5,3,0
0.0,0.0,0.0,220.958434618052,0.0,2023,4,5,3,10
0.0,0.0,0.0,218.845046138804,0.0,2023,4,5,3,20
0.0,0.0,0.0,219.335766350106,0.0,2023,4,5,3,30
0.0,0.0,0.0,218.813855391204,0.0,2023,4,5,3,40
0.0,0.0,0.0,217.850967745419,0.0,2023,4,5,3,50
0.0,0.0,0.0,219.93282291761,0.0,2023,4,5,4,0
0.0,0.0,0.0,221.165798592392,0.0,2023,4,5,4,10
0.0,0.0,0.0,220.502873440165,0.0,2023,4,5,4,20
0.0,0.0,0.0,221.571575313048,0.0,2023,4,5,4,30
0.0,0.0,0.0,220.246998194104,0.0,2023,4,5,4,40
0.0,0.0,0.0,220.341184977146,0.0,2023,4,5,4,50
0.0,0.0,0.0,220.090239062288,0.0,2023,4,5,5,0
0.0,0.0,0.0,218.884221436912,0.0,2023,4,5,5,10
0.0,0.0,0.0,220.013050144977,0.0,2023,4,5,5,20
0.0,0.0,0.0,220.491924093038,0.0,2023,4,5,5,30
0.0,0.0,0.0,220.995967221696,0.0,2023,4,5,5,40
0.0,0.0,0.0,220.586472600933,0.0,2023,4,5,5,50
0.0,0.0,0.0,217.814549278809,0.0,2023,4,5,6,0
0.0,0.0,0.0,219.808789100825,0.0,2023,4,5,6,10
0.0,0.0,0.0,219.660709376079,0.0,2023,4,5,6,20
0.0,0.0,0.0,220.056711623797,0.0,2023,4,5,6,30
0.0,0.0,0.0,220.087223858536,0.0,2023,4,5,6,40
0.0,0.0,0.0,219.682644052203,0.0,2023,4,5,6,50
12591.7662189809,14.2954049756913,1.21514387932867,221.127783927933,59.3242277895525,2023,4,5,7,0
3800.94272953019,4.13236757248675,0.393168011450203,220.34588019231,17.7997457720608,2023,4,5,7,10
14177.8530877997,14.219488962827,1.28060581295379,220.943174122327,60.7879336828452,2023,4,5,7,20
0.0,0.0,0.0,219.707461693357,0.0,2023,4,5,7,30
19100.1722980574,19.3987932291082,2.07193092856239,219.525371014843,89.7796440568365,2023,4,5,7,40
21720.8353177285,21.798630959023,2.3668175893838,219.805434110826,101.691297259855,2023,4,5,7,50
0.0,0.0,0.0,221.603445334094,0.0,2023,4,5,8,0
1074.91235605477,1.04327751656937,0.108230874717068,221.057758040724,4.72641228079445,2023,4,5,8,10
6244.03755849935,6.57096456460978,0.648497060412974,219.988786526692,28.0205214192967,2023,4,5,8,20
15555.9382677259,14.3297282557299,1.66279873834699,218.343901519013,67.0850469271062,2023,4,5,8,30
14083.2336679204,16.7140697418641,1.39383039457964,221.263866198923,67.8214010313954,2023,4,5,8,40
0.0,0.0,0.0,221.131053270722,0.0,2023,4,5,8,50
13642.1330110599,16.4353230621844,1.54032674312628,221.194746053123,71.165947140927,2023,4,5,9,0
18006.9092314486,15.8861904651592,1.8586337015014,219.822764173317,77.8629301452928,2023,4,5,9,10
14343.7505716878,14.5297649487414,1.46637445940206,219.889706042942,66.0432614497793,2023,4,5,9,20
21144.6613071112,19.9109526081535,2.02330633741497,219.365606502472,94.1809466949904,2023,4,5,9,30
14454.6469371207,14.8595127558491,1.42326974790992,220.623516908494,65.888241311453,2023,4,5,9,40
1725.48446775313,1.89070913862325,0.173538528781271,219.857242531099,8.11067518208188,2023,4,5,9,50
9866.51984920041,9.50621207212983,0.940427813879249,221.026970375206,43.801260331584,2023,4,5,10,0
21869.0993950626,20.8155625449567,2.13022311183878,221.207037297418,100.958247309966,2023,4,5,10,10
925.420589337252,1.02880500584585,0.101307511326931,220.44900808086,4.43080102808704,2023,4,5,10,20
3149.91777824357,3.3277819693658,0.296854394806736,219.548573588886,15.2832365405118,2023,4,5,10,30
0.0,0.0,0.0,220.022664459836,0.0,2023,4,5,10,40
1906.46158872657,2.16481200456655,0.224388231648337,221.026398870395,9.79002084548902,2023,4,5,10,50
12563.771885812,12.4635500251452,1.23553459908689,219.571330931758,53.2190378215948,2023,4,5,11,0
21161.6632631571,19.7389383279953,2.05192757186884,220.562901893411,96.7454579623248,2023,4,5,11,10
